name,namefr,type1,type1fr,type2/none,type2fr/none,generation,index,description,descriptionfr,image(link),hasMegaEvolution,weight(in kg),legendary,fabulous,size(in meter),biomes(where we can found it),evolution-stade,color,isMaxEvolution,hasBeenInAshTeam,hasGenderDifference,isFormSwitchable,baseHappiness,captureRate
braixen,Roussil,fire,Feu,none,none,6,654,"It has a twig stuck in its tail. With friction from its tail fur, it sets the twig on fire and launches into battle.",Il allume la branche plantée dans sa queue en la frottant contre son pelage et s’en sert au combat.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,False,14.5,False,False,1.0,N/A,2,red,False,False,False,False,70,45
delphox,Goupelin,fire,Feu,psychic,Psy,6,655,"It gazes into the flame at the tip of its branch to achieve a focused state, which allows it to see into the future.",Peut prédire l’avenir s’il se concentre en fixant la flamme qui danse au bout de sa canne.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,False,39.0,False,False,1.5,N/A,3,red,True,False,False,False,70,45
froakie,Grenousse,water,Eau,none,none,6,656,It secretes flexible bubbles from its chest and back. The bubbles reduce the damage it would otherwise take when attacked.,Sa poitrine et son dos sécrètent une mousse qui lui permet de subir moins de dégâts en amortissant le choc des attaques.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,False,7.0,False,False,0.3,N/A,1,blue,False,False,False,False,70,45
frogadier,Croâporal,water,Eau,none,none,6,657,"It can throw bubble-covered pebbles with precise control, hitting empty cans up to a hundred feet away.",Il est capable de lancer des pierres recouvertes de mousse avec une précision suffisante pour toucher une canette vide à 30 m.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,False,10.9,False,False,0.6,N/A,2,blue,False,False,False,False,70,45
greninja,Amphinobi,water,Eau,dark,Ténèbres,6,658,"It creates throwing stars out of compressed water. When it spins them and throws them at high speed, these stars can split metal in two.","Il transforme des jets d’eau sous pression en redoutables shuriken. Une fois lancés, ils tournent si vite qu’ils peuvent même couper le métal.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,False,40.0,False,False,1.5,N/A,3,blue,True,False,False,False,70,45
bunnelby,Sapereau,normal,Normal,none,none,6,659,They use their large ears to dig burrows. They will dig the whole night through.,Ses larges oreilles lui permettent de creuser des terriers. Il est capable de forer sans s’arrêter pendant toute une nuit.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,False,5.0,False,False,0.4,N/A,1,brown,False,False,False,False,70,255
diggersby,Excavarenne,normal,Normal,ground,Sol,6,660,"With their powerful ears, they can heft boulders of a ton or more with ease. They can be a big help at construction sites.",Ses grandes oreilles sont si musclées qu’il peut soulever un rocher d’une tonne sans broncher. Ce Pokémon est souvent utilisé sur les chantiers.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,False,42.4,False,False,1.0,N/A,2,brown,True,False,False,False,70,127
fletchling,Passerouge,normal,Normal,flying,Vol,6,661,These friendly Pokémon send signals to one another with beautiful chirps and tail-feather movements.,"Peu farouche, il communique avec ses congénères par un doux gazouillis et par des signaux de la queue.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,False,1.7,False,False,0.3,N/A,1,red,False,False,False,False,70,255
fletchinder,Braisillon,fire,Feu,flying,Vol,6,662,"From its beak, it expels embers that set the tall grass on fire. Then it pounces on the bewildered prey that pop out of the grass.",Il crache des étincelles pour brûler les hautes herbes et attraper les proies surprises qui tentent d’échapper à l’incendie.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,False,16.0,False,False,0.7,N/A,2,red,False,False,False,False,70,120
talonflame,Flambusard,fire,Feu,flying,Vol,6,663,"In the fever of an exciting battle, it showers embers from the gaps between its feathers and takes to the air.","Exalté par un combat sans merci, il s’envole en semant dans son sillage les escarbilles du feu qui couve dans son plumage.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,False,24.5,False,False,1.2,N/A,3,red,True,False,False,False,70,45
scatterbug,Lépidonille,bug,Insecte,none,none,6,664,"When under attack from bird Pokémon, it spews a poisonous black powder that causes paralysis on contact.","Lorsqu’il est poursuivi par un Pokémon Oiseau, il projette une poudre noire qui paralyse tous ceux qu’elle touche.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,False,2.5,False,False,0.3,N/A,1,black,False,False,False,False,70,255
spewpa,Pérégrain,bug,Insecte,none,none,6,665,"It lives hidden within thicket shadows. When predators attack, it quickly bristles the fur covering its body in an effort to threaten them.","Vit caché sous le couvert des buissons. Poursuivi par un ennemi, il tente de l’intimider en hérissant les poils qui lui couvrent le corps.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,False,8.4,False,False,0.3,N/A,2,black,False,False,False,False,70,120
vivillon,Prismillon,bug,Insecte,flying,Vol,6,666,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,False,17.0,False,False,1.2,N/A,3,white,True,False,False,False,70,45
litleo,Hélionceau,fire,Feu,normal,Normal,6,667,"The stronger the opponent it faces, the more heat surges from its mane and the more power flows through its body.","Plus l’adversaire auquel il est confronté est fort, plus la température de sa crinière augmente, l’énergie générée se diffusant alors dans tout son corps.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,False,13.5,False,False,0.6,N/A,1,brown,False,False,False,False,70,220
pyroar,Némélios,fire,Feu,normal,Normal,6,668,The male with the largest mane of fire is the leader of the pride.,Le mâle qui possède la crinière de feu la plus imposante devient le chef de la horde.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,False,81.5,False,False,1.5,N/A,2,brown,True,False,True,False,70,65
flabebe,Flabébé,fairy,Fée,none,none,6,669,It draws out and controls the hidden power of flowers. The flower Flabébé holds is most likely part of its body.,Il confectionne la couronne qui orne sa tête en récoltant du pollen. Elle recèle de nombreuses propriétés curatives.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,False,0.1,False,False,0.1,N/A,1,white,False,False,False,False,70,225
floette,Floette,fairy,Fée,none,none,6,670,It flutters around fields of flowers and cares for flowers that are starting to wilt. It draws out the hidden power of flowers to battle.,"Il survole les champs de fleurs, et prend soin de celles qui sont sur le point de faner. Au combat, il fait appel à leur force cachée.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,False,0.9,False,False,0.2,N/A,2,white,False,False,False,False,70,120
florges,Florges,fairy,Fée,none,none,6,671,"It claims exquisite flower gardens as its territory, and it obtains power from basking in the energy emitted by flowering plants.",Les jardins fleuris sont son territoire. Il se baigne dans l’énergie dégagée par les plantes en fleurs pour l’absorber.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,False,10.0,False,False,1.1,N/A,3,white,True,False,False,False,70,45
skiddo,Cabriolaine,grass,Plante,none,none,6,672,"Thought to be one of the first Pokémon to live in harmony with humans, it has a placid disposition.",Ce Pokémon paisible serait le premier à avoir jamais cohabité avec les humains.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,False,31.0,False,False,0.9,N/A,1,brown,False,False,False,False,70,200
gogoat,Chevroum,grass,Plante,none,none,6,673,It can tell how its Trainer is feeling by subtle shifts in the grip on its horns. This empathic sense lets them run as if one being.,"Quand son Dresseur le tient par une corne, il est capable de deviner ses plus subtils changements d’humeur et de s’y adapter.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,False,91.0,False,False,1.7,N/A,2,brown,True,False,False,False,70,45
pancham,Pandespiègle,fighting,Combat,none,none,6,674,"It does its best to be taken seriously by its enemies, but its glare is not sufficiently intimidating. Chewing on a leaf is its trademark.","Il fait de son mieux pour avoir un air patibulaire, mais il sourit béatement dès qu’on lui caresse la tête.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,False,8.0,False,False,0.6,N/A,1,white,False,False,False,False,70,220
pangoro,Pandarbare,fighting,Combat,dark,Ténèbres,6,675,"Although it possesses a violent temperament, it won’t put up with bullying. It uses the leaf in its mouth to sense the movements of its enemies.","D’un tempérament fougueux, il ne supporte pas que l’on s’en prenne aux faibles. Sa feuille lui permet de deviner les actions de l’ennemi.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,False,136.0,False,False,2.1,N/A,2,white,True,False,False,False,70,65
furfrou,Couafarel,normal,Normal,none,none,6,676,Trimming its fluffy fur not only makes it more elegant but also increases the swiftness of its movements.,"Si son abondante fourrure gagne à être toilettée, ce n’est pas qu’une question de style. En effet, cela lui permet également de se mouvoir plus librement.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,False,28.0,False,False,1.2,N/A,1,white,True,False,False,True,70,160
espurr,Psystigri,psychic,Psy,none,none,6,677,The organ that emits its intense psychic power is sheltered by its ears to keep power from leaking out.,Il couvre la source de ses pouvoirs psychiques hors du commun avec ses oreilles afin d’éviter les accidents.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,False,3.5,False,False,0.3,N/A,1,gray,False,False,False,False,70,190
meowstic-male,Mistigrix,psychic,Psy,none,none,6,678,"When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust.","S’il se sent menacé, il lève les oreilles et déchaîne un pouvoir psychique capable de réduire en miettes un camion de 10 t.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,False,8.5,False,False,0.6,N/A,1,blue,False,False,True,False,70,75
honedge,Monorpale,steel,Acier,ghost,Spectre,6,679,Apparently this Pokémon is born when a departed spirit inhabits a sword. It attaches itself to people and drinks their life force.,Ce Pokémon naît quand l’âme d’un défunt prend possession d’une épée ancienne. Il s’accroche aux humains pour absorber leur énergie vitale.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,False,2.0,False,False,0.8,N/A,1,brown,False,False,False,False,70,180
doublade,Dimoclès,steel,Acier,ghost,Spectre,6,680,"When Honedge evolves, it divides into two swords, which cooperate via telepathy to coordinate attacks and slash their enemies to ribbons.","En évoluant, Monorpale se divise en deux épées qui communiquent par télépathie pour mieux découper leur adversaire en morceaux.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,False,4.5,False,False,0.8,N/A,2,brown,False,False,False,False,70,90
aegislash-shield,Exagide,steel,Acier,ghost,Spectre,6,681,"Generations of kings were attended by these Pokémon, which used their spectral power to manipulate and control people and Pokémon.",Ils ont fait le bonheur de générations de rois. Leurs pouvoirs psychiques leur permettent de contrôler hommes et Pokémon.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,False,53.0,False,False,1.7,N/A,1,brown,False,False,False,True,70,45
spritzee,Fluvetin,fairy,Fée,none,none,6,682,It emits a scent that enraptures those who smell it. This fragrance changes depending on what it has eaten.,Son corps dégage un parfum qui envoûte ceux qui le respirent et change en fonction de son alimentation.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,False,0.5,False,False,0.2,N/A,1,pink,False,False,False,False,70,200
aromatisse,Cocotine,fairy,Fée,none,none,6,683,"It devises various scents, pleasant and unpleasant, and emits scents that its enemies dislike in order to gain an edge in battle.",Ce Pokémon est capable d’émettre toutes sortes d’odeurs pour incommoder son adversaire et augmenter ses chances de gagner.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,False,15.5,False,False,0.8,N/A,2,pink,True,False,False,False,70,140
swirlix,Sucroquin,fairy,Fée,none,none,6,684,"To entangle its opponents in battle, it extrudes white threads as sweet and sticky as cotton candy.","Il immobilise son adversaire à l’aide de filaments blancs, sucrés et collants qui ressemblent à de la barbe à papa.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,False,3.5,False,False,0.4,N/A,1,white,False,False,False,False,70,200
slurpuff,Cupcanaille,fairy,Fée,none,none,6,685,It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work.,"La finesse de son odorat lui permet de distinguer les nuances de parfums les plus subtiles, ce qui en fait un compagnon idéal pour les pâtissiers.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,False,5.0,False,False,0.8,N/A,2,white,True,False,False,False,70,140
inkay,Sepiatop,dark,Ténèbres,psychic,Psy,6,686,Opponents who stare at the flashing of the light-emitting spots on its body become dazed and lose their will to fight.,"Éblouis par les points lumineux qui clignotent sur son corps, les ennemis perdent toute envie de se battre.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,False,3.5,False,False,0.4,N/A,1,blue,False,False,False,False,70,190
malamar,Sepiatroce,dark,Ténèbres,psychic,Psy,6,687,"It wields the most compelling hypnotic powers of any Pokémon, and it forces others to do whatever it wants.","Doté des pouvoirs hypnotiques les plus puissants du règne des Pokémon, il manipule son adversaire à sa guise.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,False,47.0,False,False,1.5,N/A,2,blue,True,False,False,False,70,80
binacle,Opermine,rock,Roche,water,Eau,6,688,"Two Binacle live together on one rock. When they fight, one of them will move to a different rock.","Chaque rocher abrite deux Opermine. S’ils se disputent, l’un d’entre eux part à la recherche d’un nouveau logis.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,False,31.0,False,False,0.5,N/A,1,brown,False,False,False,False,70,120
barbaracle,Golgopathe,rock,Roche,water,Eau,6,689,"When they evolve, two Binacle multiply into seven. They fight with the power of seven Binacle.","Après évolution, les deux Opermine laissent place à sept créatures qui ont la puissance cumulée de sept Opermine.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,False,96.0,False,False,1.3,N/A,2,brown,True,False,False,False,70,45
skrelp,Venalgue,poison,Poison,water,Eau,6,690,"Camouflaged as rotten kelp, they spray liquid poison on prey that approaches unawares and then finish it off.","Il se cache parmi les algues en décomposition pour mieux approcher ses proies, qu’il achève en les aspergeant de poison.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,False,7.3,False,False,0.5,N/A,1,brown,False,False,False,False,70,225
dragalge,Kravarech,poison,Poison,dragon,Dragon,6,691,"Their poison is strong enough to eat through the hull of a tanker, and they spit it indiscriminately at anything that enters their territory.",Il asperge tous ceux qui osent pénétrer sur son territoire d’un poison assez corrosif pour dissoudre la coque d’un pétrolier.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,False,81.5,False,False,1.8,N/A,2,brown,True,False,False,False,70,55
clauncher,Flingouste,water,Eau,none,none,6,692,They knock down flying prey by firing compressed water from their massive claws like shooting a pistol.,Sa pince projette un jet d’eau sous pression suffisamment puissant pour abattre ses proies en plein vol.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,False,8.3,False,False,0.5,N/A,1,blue,False,False,False,False,70,225
clawitzer,Gamblast,water,Eau,none,none,6,693,Their enormous claws launch cannonballs of water powerful enough to pierce tanker hulls.,Son énorme pince projette de véritables obus d’eau capables de transpercer la coque d’un pétrolier.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,False,35.3,False,False,1.3,N/A,2,blue,True,False,False,False,70,55
helioptile,Galvaran,electric,Électrik,normal,Normal,6,694,"They make their home in deserts. They can generate their energy from basking in the sun, so eating food is not a requirement.","Ce Pokémon vit dans le désert. Il n’a pas besoin de se nourrir, car il est capable d’absorber l’énergie du soleil.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,False,6.0,False,False,0.5,N/A,1,yellow,False,False,False,False,70,190
heliolisk,Iguolta,electric,Électrik,normal,Normal,6,695,They flare their frills and generate energy. A single Heliolisk can generate sufficient electricity to power a skyscraper.,L’électricité que produit un seul Iguolta en agitant sa collerette suffit à alimenter un immeuble entier.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,False,21.0,False,False,1.0,N/A,2,yellow,True,False,False,False,70,75
tyrunt,Ptyranidur,rock,Roche,dragon,Dragon,6,696,"This Pokémon was restored from a fossil. If something happens that it doesn’t like, it throws a tantrum and runs wild.","Ramené à la vie à partir d’un fossile, ce Pokémon très capricieux devient violent à la moindre contrariété.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,False,26.0,False,False,0.8,N/A,1,brown,False,False,False,False,70,45
tyrantrum,Rexillius,rock,Roche,dragon,Dragon,6,697,"Thanks to its gargantuan jaws, which could shred thick metal plates as if they were paper, it was invincible in the ancient world it once inhabited.","Dans les temps anciens, aucun Pokémon ne pouvait rivaliser avec lui. Ses puissantes mâchoires peuvent réduire une épaisse plaque de métal en confettis.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,False,270.0,False,False,2.5,N/A,2,red,True,False,False,False,70,45
amaura,Amagara,rock,Roche,ice,Glace,6,698,This ancient Pokémon was restored from part of its body that had been frozen in ice for over 100 million years.,"Pokémon ancien, ramené à la vie après la découverte d’une partie de son corps conservée dans la glace pendant 100 millions d’années.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,False,25.2,False,False,1.3,N/A,1,blue,False,False,False,False,70,45
aurorus,Dragmara,rock,Roche,ice,Glace,6,699,"The diamond-shaped crystals on its body expel air as cold as -240 degrees Fahrenheit, surrounding its enemies and encasing them in ice.",Les cristaux qui parsèment son corps lui permettent de piéger ses ennemis dans la glace en émettant de l’air refroidi à -150 °C.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,False,225.0,False,False,2.7,N/A,2,blue,True,False,False,False,70,45
sylveon,Nymphali,fairy,Fée,none,none,6,700,It sends a soothing aura from its ribbonlike feelers to calm fights.,"Pour arrêter le combat, il émet des ondes apaisantes avec ses rubans.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,False,23.5,False,False,1.0,N/A,2,pink,True,False,False,False,70,45
hawlucha,Brutalibré,fighting,Combat,flying,Vol,6,701,"Although its body is small, its proficient fighting skills enable it to keep up with big bruisers like Machamp and Hariyama.","Malgré sa petite taille, son intelligence lui permet d’affronter sans trembler de grands Pokémon tels que les Mackogneur ou les Hariyama.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,False,21.5,False,False,0.8,N/A,1,green,True,False,False,False,70,100
dedenne,Dedenne,electric,Électrik,fairy,Fée,6,702,"Its whiskers serve as antennas. By sending and receiving electrical waves, it can communicate with others over vast distances.","Ses moustaches lui servent d’antennes, et lui permettent d’envoyer et de recevoir des signaux pour communiquer à distance avec ses congénères.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,False,2.2,False,False,0.2,N/A,1,yellow,True,False,False,False,70,180
carbink,Strassie,rock,Roche,fairy,Fée,6,703,"Born from the temperatures and pressures deep underground, it fires beams from the stone in its head.","Ce Pokémon vient des profondeurs de la terre, où la chaleur et la pression sont intenses. La pierre qui orne sa tête émet de l’énergie.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,False,5.7,False,False,0.3,N/A,1,gray,True,False,False,False,70,60
goomy,Mucuscule,dragon,Dragon,none,none,6,704,"The weakest Dragon-type Pokémon, it lives in damp, shady places, so its body doesn’t dry out.","C’est le plus faible de tous les Pokémon Dragon. Pour éviter que son corps ne se dessèche, il recherche les lieux humides et ombragés.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,False,2.8,False,False,0.3,N/A,1,purple,False,False,False,False,35,45
sliggoo,Colimucus,dragon,Dragon,none,none,6,705,"It drives away opponents by excreting a sticky liquid that can dissolve anything. Its eyes devolved, so it can’t see anything.","Il repousse ses ennemis en sécrétant un fluide qui dissout tout ce qu’il touche. Suite à une dégénérescence de ses yeux, il est aveugle.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,False,17.5,False,False,0.8,N/A,2,purple,False,False,False,False,35,45
goodra,Muplodocus,dragon,Dragon,none,none,6,706,"This very friendly Dragon-type Pokémon will hug its beloved Trainer, leaving that Trainer covered in sticky slime.","Ce Pokémon Dragon peu farouche aime faire la fête à son Dresseur adoré, le couvrant au passage de sa bave collante.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,False,150.5,False,False,2.0,N/A,3,purple,True,False,False,False,35,45
klefki,Trousselin,steel,Acier,fairy,Fée,6,707,These key collectors threaten any attackers by fiercely jingling their keys at them.,Ce Pokémon collectionne les clés qu’il agite devant ses ennemis pour les intimider.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,False,3.0,False,False,0.2,N/A,1,gray,True,False,False,False,70,75
phantump,Brocélôme,ghost,Spectre,grass,Plante,6,708,These Pokémon are created when spirits possess rotten tree stumps. They prefer to live in abandoned forests.,Ce Pokémon apparaît lorsqu’un esprit possède un arbre en décomposition. Il vit dans les forêts où les humains n’osent pas s’aventurer.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,False,7.0,False,False,0.4,N/A,1,brown,False,False,False,False,70,120
trevenant,Desséliande,ghost,Spectre,grass,Plante,6,709,"It can control trees at will. It will trap people who harm the forest, so they can never leave.",Commande aux autres arbres. Il emprisonne jusqu’à la fin de leurs jours les humains qui abîment la forêt.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,False,71.0,False,False,1.5,N/A,2,brown,True,False,False,False,70,60
pumpkaboo-average,Pitrouille,ghost,Spectre,grass,Plante,6,710,"The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active.",Ce Pokémon est né du mariage d’un esprit piégé dans le monde des vivants et d’une citrouille. Il commence à s’animer au coucher du soleil.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,False,5.0,False,False,0.4,N/A,1,brown,False,False,False,False,70,120
gourgeist-average,Banshitrouye,ghost,Spectre,grass,Plante,6,711,"Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed.","Les nuits de nouvelle lune, ce Pokémon erre dans les rues en chantant d’une voix lugubre. Ceux qui l’entendent sont maudits.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,False,12.5,False,False,0.9,N/A,1,brown,False,False,False,False,70,60
bergmite,Grelaçon,ice,Glace,none,none,6,712,It blocks opponents’ attacks with the ice that shields its body. It uses cold air to repair any cracks with new ice.,"La glace qui couvre son corps bloque les attaques ennemies. Si elle se fissure, il la reconstitue immédiatement en soufflant de l’air glacé.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,False,99.5,False,False,1.0,N/A,1,blue,False,False,False,False,70,190
avalugg,Séracrawl,ice,Glace,none,none,6,713,Its ice-covered body is as hard as steel. Its cumbersome frame crushes anything that stands in its way.,"Son immense corps recouvert de glace est aussi solide que de l’acier. Quand il se déplace, il écrase tout qui se trouve sur son passage.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,False,505.0,False,False,2.0,N/A,2,blue,True,False,False,False,70,55
noibat,Sonistrelle,flying,Vol,dragon,Dragon,6,714,"They live in pitch-black caves. Their enormous ears can emit ultrasonic waves of 200,000 hertz.",Il apprécie les grottes les plus sombres. Ses grandes oreilles lui permettent de générer des ultrasons d’une fréquence de 200 000 Hz.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,False,8.0,False,False,0.5,N/A,1,purple,False,False,False,False,70,190
noivern,Bruyverne,flying,Vol,dragon,Dragon,6,715,They fly around on moonless nights and attack careless prey. Nothing can beat them in a battle in the dark.,"Les nuits sans lune, il quadrille le ciel à la recherche d’une proie. Dans l’obscurité, aucun Pokémon ne peut rivaliser avec lui.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,False,85.0,False,False,1.5,N/A,2,purple,True,False,False,False,70,45
xerneas,Xerneas,fairy,Fée,none,none,6,716,Legends say it can share eternal life. It slept for a thousand years in the form of a tree before its revival.,On dit que ce Pokémon immortel peut offrir ses forces vitales. Il a été ranimé après avoir passé 1 000 ans endormi sous la forme d’un arbre.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,False,215.0,True,False,3.0,N/A,1,blue,True,False,False,True,0,45
yveltal,Yveltal,dark,Ténèbres,flying,Vol,6,717,"When this legendary Pokémon’s wings and tail feathers spread wide and glow red, it absorbs the life force of living creatures.","Lorsque les plumes de sa queue et de ses ailes sont déployées et virent au rouge, ce Pokémon légendaire absorbe l’énergie vitale de ce qui l’entoure.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,False,203.0,True,False,5.8,N/A,1,red,True,False,False,False,0,45
zygarde-50,Zygarde,dragon,Dragon,ground,Sol,6,718,"When the Kalos region’s ecosystem falls into disarray, it appears and reveals its secret power.","Lorsque l’écosystème de Kalos est menacé, ce Pokémon apparaît et utilise son mystérieux pouvoir.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,False,305.0,True,False,5.0,N/A,1,green,False,False,False,False,0,3
diancie,Diancie,rock,Roche,fairy,Fée,6,719,"A sudden transformation of Carbink, its pink, glimmering body is said to be the loveliest sight in the whole world.",Ce Pokémon est une mutation spontanée de Strassie. Son corps rose et luisant est d’une beauté incomparable.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,True,8.8,False,True,0.7,N/A,1,pink,True,False,False,True,70,3
hoopa,Hoopa,psychic,Psy,ghost,Spectre,6,720,"This troublemaker sends anything and everything to faraway places using its loop, which can warp space.",Ce fauteur de troubles est doté d’anneaux qui déforment l’espace et lui permettent d’expédier au loin n’importe quel objet.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,False,9.0,False,True,0.5,N/A,1,purple,True,False,False,False,100,3
volcanion,Volcanion,fire,Feu,water,Eau,6,721,It lets out billows of steam and disappears into the dense fog. It’s said to live in mountains where humans do not tread.,Il est capable de générer un nuage de vapeur pour se cacher. Il vit dans des montagnes inhabitées.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,False,195.0,False,True,1.7,N/A,1,brown,True,False,False,False,100,3
rowlet,Brindibou,grass,Plante,flying,Vol,7,722,"This wary Pokémon uses photosynthesis to store up energy during the day, while becoming active at night.","Ce Pokémon ne baisse jamais sa garde. Pendant la journée, il accumule de l’énergie par photosynthèse, pour mieux agir la nuit venue.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,False,1.5,False,False,0.3,N/A,1,brown,False,False,False,False,70,45
dartrix,Efflèche,grass,Plante,flying,Vol,7,723,"A bit of a dandy, it spends its free time preening its wings. Its preoccupation with any dirt on its plumage can leave it unable to battle.","Légèrement vaniteux, il aime prendre soin de ses ailes quand il en a le temps. Il refuse parfois de se battre si ses plumes sont trop sales.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,False,16.0,False,False,0.7,N/A,2,brown,False,False,False,False,70,45
decidueye,Archéduc,grass,Plante,ghost,Spectre,7,724,"It fires arrow quills from its wings with such precision, they can pierce a pebble at distances over a hundred yards.",Les plumes de ses ailes lui servent de flèches. Sa précision au tir est si grande qu’il peut atteindre un gravillon à 100 m.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,False,36.6,False,False,1.6,N/A,3,brown,True,False,False,False,70,45
